CLIENTNUM;Customer_Age;Gender;Marital_Status;Education_Level;Income_Category;Card_Category;Credit_Limit;Total_Revolving_Bal;Avg_Utilization_Ratio
4725;58;F;Doctorate;Married;Less than $40K;Blue;1517;920;0.606
4726;35;F;High School;Married;Less than $40K;Blue;4790;1189;0.248
4727;46;F;Unknown;Married;Less than $40K;Blue;3123;1639;0.525
4728;31;F;Uneducated;Married;Less than $40K;Blue;1438.3;0;0
4729;41;M;Unknown;Married;Less than $40K;Blue;1950;998;0.512
4730;49;F;Graduate;Married;Less than $40K;Blue;6615;0;0
4731;50;F;Graduate;Married;Less than $40K;Blue;1912;0;0
4732;45;F;High School;Married;Less than $40K;Blue;2548;2250;0.883
4733;45;F;High School;Married;Less than $40K;Blue;1457;828;0.568
4734;32;F;Unknown;Married;Less than $40K;Blue;1438.3;0;0
4735;48;F;Graduate;Married;Less than $40K;Blue;2216;1262;0.569
4736;42;F;Uneducated;Married;Less than $40K;Blue;2573;1742;0.677
4737;43;F;Uneducated;Married;Less than $40K;Blue;3092;909;0.294
4738;37;F;Graduate;Married;Less than $40K;Blue;2984;0;0
4739;50;F;Graduate;Married;Less than $40K;Blue;1789;1156;0.646
4740;45;F;Graduate;Married;Less than $40K;Blue;1438.3;834;0.58
4741;42;F;Unknown;Married;Less than $40K;Blue;2515;1453;0.578
4742;53;F;College;Married;Less than $40K;Blue;1665;964;0.579
4743;50;F;Uneducated;Married;Less than $40K;Blue;4060;2336;0.575
4744;26;F;Unknown;Married;Less than $40K;Blue;2516;2378;0.945
4745;41;F;Graduate;Married;Less than $40K;Blue;2665;1936;0.726
4746;45;F;Uneducated;Married;Less than $40K;Blue;3335;2238;0.671
4747;45;F;Post-Graduate;Married;Less than $40K;Blue;2726;2127;0.78
4748;51;F;High School;Married;Less than $40K;Blue;1665;1521;0.914
4749;40;F;High School;Married;Less than $40K;Blue;2734;1661;0.608
4750;49;F;Graduate;Married;Less than $40K;Blue;2575;2517;0.977
4751;48;F;Graduate;Married;Less than $40K;Blue;5298;0;0
4752;44;F;Post-Graduate;Married;Less than $40K;Blue;2540;1561;0.615
4753;48;F;Unknown;Married;Less than $40K;Blue;2876;1628;0.566
4754;41;F;Graduate;Married;Less than $40K;Blue;1504;970;0.645
4755;54;F;Doctorate;Married;Less than $40K;Blue;1685;0;0
4756;40;F;Uneducated;Married;Less than $40K;Blue;2840;2517;0.886
4757;53;F;High School;Married;Less than $40K;Blue;2156;1198;0.556
4758;29;F;Uneducated;Married;Less than $40K;Blue;2832;1819;0.642
4759;38;F;Uneducated;Married;Less than $40K;Blue;1736;1319;0.76
4760;52;F;Unknown;Married;Less than $40K;Blue;3281;911;0.278
4761;44;F;Graduate;Married;Less than $40K;Blue;1905;0;0
4762;29;F;College;Married;Less than $40K;Blue;3261;2517;0.772
4763;46;F;Unknown;Married;Less than $40K;Blue;4065;2517;0.619
4764;42;F;College;Married;Less than $40K;Blue;6078;1478;0.243
4765;42;M;Graduate;Married;Less than $40K;Blue;6153;974;0.158
4766;42;F;High School;Married;Less than $40K;Gold;15987;1187;0.074
4767;46;F;Uneducated;Married;Less than $40K;Blue;2490;0;0
4768;48;F;Post-Graduate;Married;Less than $40K;Blue;2490;1582;0.635
4769;45;F;High School;Married;Less than $40K;Blue;2948;968;0.328
4770;43;F;High School;Married;Less than $40K;Blue;9484;2451;0.258
4771;43;F;Graduate;Married;Less than $40K;Blue;6448;1464;0.227
4772;50;F;Uneducated;Married;Less than $40K;Blue;3749;1594;0.425
4773;43;F;College;Married;Less than $40K;Blue;5380;1337;0.249
4774;39;F;Doctorate;Married;Less than $40K;Blue;8587;1324;0.154
4775;45;F;Graduate;Married;Less than $40K;Blue;1946;1183;0.608
4776;43;F;High School;Married;Less than $40K;Blue;7350;1360;0.185
4777;49;F;Graduate;Married;Less than $40K;Blue;6674;1402;0.21
4778;42;F;Unknown;Married;Less than $40K;Blue;8798;1509;0.172
4779;52;F;Post-Graduate;Married;Less than $40K;Blue;5207;1121;0.215
4780;46;F;Uneducated;Married;Less than $40K;Blue;2069;1101;0.532
4781;43;F;College;Married;Less than $40K;Silver;11362;1871;0.165
4782;50;M;Uneducated;Married;Less than $40K;Blue;5128;0;0
4783;49;F;College;Married;Less than $40K;Silver;10741;2517;0.234
4784;51;F;High School;Married;Less than $40K;Blue;5625;1640;0.292
4785;40;F;Unknown;Married;Less than $40K;Blue;6540;0;0
4786;42;F;Graduate;Married;Less than $40K;Blue;3794;1544;0.407
4787;41;F;College;Married;Less than $40K;Blue;4086;1974;0.483
4788;44;F;High School;Married;Less than $40K;Blue;6633;1322;0.199
4789;43;F;High School;Married;Less than $40K;Blue;8401;1085;0.129
4790;45;F;College;Married;Less than $40K;Blue;2737;0;0
4791;44;F;Graduate;Married;Less than $40K;Silver;10877;1802;0.166
4792;44;F;Graduate;Married;Less than $40K;Blue;6441;2151;0.334
4793;45;F;High School;Married;Less than $40K;Blue;4174;2507;0.601
4794;46;M;Graduate;Married;Less than $40K;Blue;6954;1502;0.216
4795;52;F;High School;Married;Less than $40K;Blue;1959;1022;0.522
4796;48;F;College;Married;Less than $40K;Blue;5550;2517;0.454
4797;49;F;College;Married;Less than $40K;Blue;3244;0;0
4798;43;F;Graduate;Married;Less than $40K;Blue;2550;1421;0.557
4799;49;F;Graduate;Married;Less than $40K;Gold;15016;2016;0.134
4800;40;F;Doctorate;Married;Less than $40K;Blue;4660;1844;0.396
4801;44;F;Unknown;Married;Less than $40K;Blue;2490;1235;0.496
4802;49;F;Uneducated;Married;Less than $40K;Gold;15987;2065;0.129
4803;49;F;Graduate;Married;Less than $40K;Blue;7037;0;0
4804;47;M;College;Married;Less than $40K;Blue;8390;0;0
4805;44;F;Uneducated;Married;Less than $40K;Blue;6680;1839;0.275
4806;40;F;Graduate;Married;Less than $40K;Blue;2019;803;0.398
4807;50;M;High School;Married;Less than $40K;Blue;3968;2264;0.571
4808;41;F;Graduate;Married;Less than $40K;Blue;7531;1692;0.225
4809;47;F;Graduate;Married;Less than $40K;Silver;14057;1381;0.098
4810;43;F;Unknown;Married;Less than $40K;Blue;2248;1853;0.824
4811;44;F;Unknown;Married;Less than $40K;Blue;2771;1779;0.642
4812;48;F;High School;Married;Less than $40K;Blue;2913;0;0
4813;45;F;Graduate;Married;Less than $40K;Silver;10677;0;0
4814;49;F;Graduate;Married;Less than $40K;Blue;2821;1995;0.707
4815;44;F;Uneducated;Married;Less than $40K;Blue;6769;1133;0.167
4816;42;M;Unknown;Married;Less than $40K;Silver;14630;0;0
4817;42;F;Unknown;Married;Less than $40K;Blue;6551;1718;0.262
4818;43;F;Uneducated;Married;Less than $40K;Blue;2082;1794;0.862
4819;49;M;Unknown;Married;Less than $40K;Silver;12518;1722;0.138
4820;60;F;Graduate;Married;Less than $40K;Blue;3773;0;0
4821;43;F;Graduate;Married;Less than $40K;Silver;14806;2517;0.17
4822;53;F;Uneducated;Married;Less than $40K;Blue;3733;1620;0.434
4823;49;F;Unknown;Married;Less than $40K;Blue;3243;0;0
4824;32;F;Unknown;Married;Less than $40K;Blue;9761;1470;0.151
4825;36;F;Graduate;Married;Less than $40K;Blue;5723;0;0
4826;53;F;Unknown;Married;Less than $40K;Blue;4021;1745;0.434
4827;51;F;Uneducated;Married;Less than $40K;Blue;3536;0;0
4828;54;F;High School;Married;Less than $40K;Silver;11605;1470;0.127
4829;49;F;Unknown;Married;Less than $40K;Blue;3767;1106;0.294
4830;34;F;Graduate;Married;Less than $40K;Gold;15487;1847;0.119
4831;39;F;High School;Married;Less than $40K;Blue;3600;2072;0.576
4832;45;F;Uneducated;Married;Less than $40K;Blue;2490;1059;0.425
4833;53;F;Graduate;Married;Less than $40K;Blue;4005;0;0
4834;48;M;College;Married;Less than $40K;Blue;6797;2239;0.329
4835;56;F;Unknown;Married;Less than $40K;Blue;4746;0;0
4836;35;F;Unknown;Married;Less than $40K;Blue;3616;1155;0.319
4837;36;F;Unknown;Married;Less than $40K;Silver;13313;0;0
4838;49;F;Graduate;Married;Less than $40K;Blue;8284;797;0.096
4839;31;M;Post-Graduate;Married;Less than $40K;Blue;3768;0;0
4840;37;F;Uneducated;Married;Less than $40K;Blue;3423;647;0.189
4841;61;F;High School;Married;Less than $40K;Blue;3175;1116;0.351
4842;52;F;Graduate;Married;Less than $40K;Blue;9230;1518;0.164
4843;38;F;Uneducated;Married;Less than $40K;Blue;7825;0;0
4844;53;F;Graduate;Married;Less than $40K;Silver;12100;1350;0.112
4845;60;F;High School;Married;Less than $40K;Blue;4147;2262;0.545
4846;49;F;Unknown;Married;Less than $40K;Silver;13411;1736;0.129
4847;56;F;Unknown;Married;Less than $40K;Blue;9092;1363;0.15
4848;48;M;High School;Married;Less than $40K;Silver;14581;2517;0.173
4849;45;M;Graduate;Married;Less than $40K;Blue;7231;1047;0.145
4850;55;F;Graduate;Married;Less than $40K;Silver;12207;0;0
4851;43;F;Unknown;Married;Less than $40K;Blue;3541;1042;0.294
4852;47;F;Unknown;Married;Less than $40K;Blue;3669;2517;0.686
4853;51;F;Unknown;Married;Less than $40K;Blue;7098;1829;0.258
4854;38;F;Uneducated;Married;Less than $40K;Blue;3629;1891;0.521
4855;58;F;Unknown;Married;Less than $40K;Blue;3944;1006;0.255
4856;45;F;Graduate;Married;Less than $40K;Blue;4010;2517;0.628
4857;51;F;Graduate;Married;Less than $40K;Blue;5118;980;0.191
4858;47;F;Post-Graduate;Married;Less than $40K;Blue;8257;961;0.116
4859;31;F;Unknown;Married;Less than $40K;Silver;10353;1520;0.147
4860;56;F;High School;Married;Less than $40K;Blue;9463;764;0.081
4861;30;M;Graduate;Married;Less than $40K;Silver;10017;726;0.072
4862;37;F;Graduate;Married;Less than $40K;Blue;5843;1346;0.23
4863;47;F;Doctorate;Married;Less than $40K;Blue;4779;2517;0.527
4864;41;F;High School;Married;Less than $40K;Blue;7207;1645;0.228
4865;58;F;Graduate;Married;Less than $40K;Blue;6765;0;0
4866;33;F;Graduate;Married;Less than $40K;Blue;3731;0;0
4867;51;F;Unknown;Married;Less than $40K;Blue;7744;1893;0.244
4868;50;F;Graduate;Married;Less than $40K;Blue;9546;960;0.101
4869;58;F;Unknown;Married;Less than $40K;Blue;3603;1465;0.407
4870;51;F;High School;Married;Less than $40K;Blue;3803;2437;0.641
4871;45;F;Graduate;Married;Less than $40K;Silver;10186;1608;0.158
4872;56;M;Unknown;Married;Less than $40K;Blue;4390;0;0
4873;32;M;Unknown;Married;Less than $40K;Silver;11511;0;0
4874;29;M;Post-Graduate;Married;Less than $40K;Blue;3076;0;0
4875;60;M;High School;Married;Less than $40K;Silver;13399;1456;0.109
4876;44;F;Unknown;Married;Less than $40K;Blue;9070;1273;0.14
4877;38;F;High School;Married;Less than $40K;Blue;3416;2517;0.737
4878;54;F;Uneducated;Married;Less than $40K;Blue;3181;2087;0.656
4879;36;M;Graduate;Married;Less than $40K;Blue;3920;0;0
4880;56;F;Graduate;Married;Less than $40K;Blue;5158;1148;0.223
4881;57;F;High School;Married;Less than $40K;Blue;3999;721;0.18
4882;30;F;Uneducated;Married;Less than $40K;Blue;6075;0;0
4883;56;F;High School;Married;Less than $40K;Blue;5319;921;0.173
4884;60;F;Uneducated;Married;Less than $40K;Silver;13062;1731;0.133
4885;51;F;Uneducated;Married;Less than $40K;Blue;7428;0;0
4886;39;M;College;Married;Less than $40K;Blue;8848;961;0.109
4887;54;F;High School;Married;Less than $40K;Blue;3784;2517;0.665
4888;60;F;High School;Married;Less than $40K;Blue;3845;1460;0.38
4889;31;M;Graduate;Married;Less than $40K;Blue;6911;2517;0.364
4890;49;F;Graduate;Married;Less than $40K;Blue;3423;2186;0.639
4891;55;F;Doctorate;Married;Less than $40K;Silver;10858;0;0
4892;45;F;Graduate;Married;Less than $40K;Blue;3336;1889;0.566
4893;35;F;Doctorate;Married;Less than $40K;Blue;3876;0;0
4894;42;F;Unknown;Married;Less than $40K;Blue;2940;0;0
4895;41;F;High School;Married;Less than $40K;Blue;3952;0;0
4896;45;F;Uneducated;Married;Less than $40K;Blue;3196;1817;0.569
4897;50;F;Graduate;Married;Less than $40K;Blue;4935;1574;0.319
4898;58;F;Graduate;Married;Less than $40K;Blue;5023;1857;0.37
4899;38;M;Graduate;Married;Less than $40K;Silver;10343;2070;0.2
4900;39;F;Uneducated;Married;Less than $40K;Silver;14386;2517;0.175
4901;37;M;Graduate;Married;Less than $40K;Blue;3079;1267;0.411
4902;49;F;Post-Graduate;Married;Less than $40K;Blue;5500;0;0
4903;40;F;Uneducated;Married;Less than $40K;Blue;8712;991;0.114
4904;43;F;Graduate;Married;Less than $40K;Gold;15987;1372;0.086
4905;42;F;Graduate;Married;Less than $40K;Blue;5230;2517;0.481
4906;32;F;High School;Married;Less than $40K;Blue;4097;1293;0.316
4907;31;F;Post-Graduate;Married;Less than $40K;Blue;5342;2005;0.375
4908;49;F;Graduate;Married;Less than $40K;Silver;11059;0;0
4909;31;M;Unknown;Married;Less than $40K;Blue;4093;0;0
4910;41;M;High School;Married;Less than $40K;Blue;7769;0;0
4911;47;F;High School;Married;Less than $40K;Blue;3216;1480;0.46
4912;57;F;Uneducated;Married;Less than $40K;Blue;6996;2092;0.299
4913;51;F;High School;Married;Less than $40K;Blue;5189;1171;0.226
4914;41;F;Unknown;Married;Less than $40K;Blue;6739;896;0.133
4915;32;F;Graduate;Married;Less than $40K;Blue;4065;230;0.057
4916;48;F;Unknown;Married;Less than $40K;Blue;3329;0;0
4917;45;F;High School;Married;Less than $40K;Blue;3544;1661;0.469
4918;50;F;College;Married;Less than $40K;Blue;8416;1549;0.184
4919;40;F;Uneducated;Married;Less than $40K;Blue;5056;1067;0.211
4920;57;F;Graduate;Married;Less than $40K;Blue;3638;0;0
4921;35;F;Graduate;Married;Less than $40K;Blue;4014;2266;0.565
4922;32;F;Graduate;Married;Less than $40K;Blue;9550;2517;0.264
4923;57;F;Graduate;Married;Less than $40K;Blue;7882;1101;0.14
4924;41;F;Uneducated;Married;Less than $40K;Blue;9491;0;0
4925;45;F;Doctorate;Married;Less than $40K;Gold;15987;1096;0.069
4926;30;F;College;Married;Less than $40K;Blue;4184;1254;0.3
4927;32;F;Graduate;Married;Less than $40K;Blue;5497;1735;0.316
4928;39;M;Graduate;Married;Less than $40K;Silver;14135;630;0.045
4929;52;F;Doctorate;Married;Less than $40K;Blue;4353;1489;0.342
4930;49;F;Unknown;Married;Less than $40K;Blue;4982;2517;0.505
4931;43;F;Graduate;Married;Less than $40K;Blue;6380;1160;0.182
4932;53;F;Graduate;Married;Less than $40K;Blue;7832;1784;0.228
4933;38;F;Doctorate;Married;Less than $40K;Blue;7530;1336;0.177
4934;55;M;Graduate;Married;Less than $40K;Gold;15987;0;0
4935;59;F;Uneducated;Married;Less than $40K;Blue;3850;0;0
4936;44;F;Uneducated;Married;Less than $40K;Silver;12944;1200;0.093
4937;46;F;Graduate;Married;Less than $40K;Blue;7562;1500;0.198
4938;52;F;Unknown;Married;Less than $40K;Blue;9611;0;0
4939;59;F;High School;Married;Less than $40K;Blue;5043;743;0.147
4940;29;M;Graduate;Married;Less than $40K;Blue;4700;0;0
4941;44;F;High School;Married;Less than $40K;Blue;5409;0;0
4942;43;F;Graduate;Married;Less than $40K;Silver;10388;1961;0.189
4943;45;F;Graduate;Married;Unknown;Blue;14470;1157;0.08
4944;66;F;Doctorate;Married;Unknown;Blue;7882;605;0.077
4945;44;F;Graduate;Married;Unknown;Blue;6273;978;0.156
4946;59;F;Graduate;Married;Unknown;Blue;10133;1417;0.14
4947;45;F;Unknown;Married;Unknown;Blue;2535;2440;0.963
4948;41;F;Unknown;Married;Unknown;Silver;34516;2053;0.059
4949;63;F;College;Married;Unknown;Blue;3967;1568;0.395
4950;47;F;Graduate;Married;Unknown;Blue;5349;1228;0.23
4951;68;M;Graduate;Married;Unknown;Blue;13860;1652;0.119
4952;44;F;Uneducated;Married;Unknown;Silver;32643;0;0
4953;41;F;Post-Graduate;Married;Unknown;Blue;20758;0;0
4954;54;F;High School;Married;Unknown;Blue;6094;0;0
4955;54;F;Graduate;Married;Unknown;Blue;2532;2221;0.877
4956;54;F;Doctorate;Married;Unknown;Blue;1900;1376;0.724
4957;36;F;High School;Married;Unknown;Blue;15439;0;0
4958;55;F;Uneducated;Married;Unknown;Blue;3025;2376;0.785
4959;61;F;Graduate;Married;Unknown;Blue;5585;1465;0.262
4960;67;F;Unknown;Married;Unknown;Blue;10509;2388;0.227
4961;42;F;Doctorate;Married;Unknown;Blue;24602;1660;0.067
4962;44;M;Unknown;Married;Unknown;Blue;2885;1895;0.657
4963;45;F;Graduate;Married;Unknown;Blue;2801;2043;0.729
4964;53;F;Doctorate;Married;Unknown;Blue;1438.3;0;0
4965;61;F;Unknown;Married;Unknown;Blue;1438.3;0;0
4966;42;F;Uneducated;Married;Unknown;Blue;22718;0;0
4967;36;F;Unknown;Married;Unknown;Blue;15700;1276;0.081
4968;56;F;Unknown;Married;Unknown;Blue;5406;1782;0.33
4969;44;F;Graduate;Married;Unknown;Blue;21242;819;0.039
4970;38;F;High School;Married;Unknown;Blue;11327;1528;0.135
4971;37;F;Graduate;Married;Unknown;Blue;10584;1550;0.146
4972;50;F;Unknown;Married;Unknown;Silver;32156;1791;0.056
4973;62;F;Graduate;Married;Unknown;Blue;9050;1538;0.17
4974;57;F;High School;Married;Unknown;Blue;8362;0;0
4975;59;F;Unknown;Married;Unknown;Blue;1438.3;0;0
4976;39;F;Graduate;Married;Unknown;Blue;3358;1758;0.524
4977;51;F;College;Married;Unknown;Blue;12605;1449;0.115
4978;61;M;Post-Graduate;Married;Unknown;Blue;14434;1927;0.134
4979;62;F;High School;Married;Unknown;Blue;8990;0;0
4980;65;F;High School;Married;Unknown;Blue;4315;717;0.166
4981;55;F;Graduate;Married;Unknown;Blue;4861;1123;0.231
4982;62;F;Unknown;Married;Unknown;Blue;2683;1707;0.636
4983;39;F;Graduate;Married;Unknown;Blue;1438.3;997;0.693
4984;65;F;High School;Married;Unknown;Blue;8138;2104;0.259
4985;43;F;Post-Graduate;Married;Unknown;Blue;20156;1759;0.087
4986;53;F;Graduate;Married;Unknown;Blue;12059;1978;0.164
4987;42;F;Graduate;Married;Unknown;Blue;13770;2517;0.183
4988;38;F;High School;Married;Unknown;Blue;11594;2072;0.179
4989;64;F;Uneducated;Married;Unknown;Blue;3250;1992;0.613
4990;45;F;High School;Married;Unknown;Blue;24880;836;0.034
4991;39;F;Graduate;Married;Unknown;Blue;2917;1357;0.465
4992;40;F;High School;Married;Unknown;Blue;15970;1212;0.076
4993;40;F;Graduate;Married;Unknown;Blue;3706;1043;0.281
4994;33;F;Graduate;Married;Unknown;Blue;2613;1599;0.612
4995;65;F;High School;Married;Unknown;Blue;5756;0;0
4996;39;F;Graduate;Married;Unknown;Blue;5024;1613;0.321
4997;35;F;High School;Married;Unknown;Blue;4319;1151;0.266
4998;53;F;High School;Married;Unknown;Blue;2495;1354;0.543
4999;65;M;Graduate;Married;Unknown;Blue;6099;2175;0.357
5000;36;F;High School;Married;Unknown;Blue;3399;2173;0.639
5001;53;F;Uneducated;Married;Unknown;Blue;2162;1592;0.736
5002;46;F;High School;Married;Unknown;Blue;4668;0;0
5003;39;F;Unknown;Married;Unknown;Blue;8096;1474;0.182
5004;51;F;Uneducated;Married;Unknown;Blue;3664;0;0
5005;64;F;Graduate;Married;Unknown;Blue;7646;1010;0.132
5006;38;F;Graduate;Married;Unknown;Blue;6861;1598;0.233
5007;55;F;Unknown;Married;Unknown;Blue;11341;0;0
5008;57;F;Doctorate;Married;Unknown;Blue;7345;1814;0.247
5009;39;F;High School;Married;Unknown;Blue;10723;1529;0.143
5010;41;F;Graduate;Married;Unknown;Blue;5417;1904;0.351
5011;55;F;College;Married;Unknown;Blue;17642;1846;0.105
5012;58;F;Graduate;Married;Unknown;Blue;10247;1600;0.156
5013;51;F;Graduate;Married;Unknown;Blue;2002;1248;0.623
5014;31;F;Unknown;Married;Unknown;Blue;8149;0;0
5015;40;F;Graduate;Married;Unknown;Blue;8398;1892;0.225
5016;63;F;High School;Married;Unknown;Blue;12766;0;0
5017;32;F;College;Married;Unknown;Blue;6715;1314;0.196
5018;56;F;Graduate;Married;Unknown;Blue;14915;1111;0.074
5019;38;F;Graduate;Married;Unknown;Blue;16049;799;0.05
5020;63;F;Uneducated;Married;Unknown;Blue;11827;0;0
5021;39;F;Doctorate;Married;Unknown;Blue;8058;791;0.098
5022;42;F;High School;Married;Unknown;Blue;3578;0;0
5023;55;F;Unknown;Married;Unknown;Blue;3602;2013;0.559
5024;32;M;High School;Married;Unknown;Blue;16912;1590;0.094
5025;62;F;Graduate;Married;Unknown;Blue;10826;1274;0.118
5026;53;F;Uneducated;Married;Unknown;Blue;15815;1217;0.077
5027;35;F;High School;Married;Unknown;Blue;4588;2517;0.549
5028;53;F;High School;Married;Unknown;Blue;11098;821;0.074
5029;29;F;Graduate;Married;Unknown;Blue;1709;1465;0.857
5030;35;F;Graduate;Married;Unknown;Blue;6729;2375;0.353
5031;55;F;Post-Graduate;Married;Unknown;Blue;16547;1521;0.092
5032;40;F;Graduate;Married;Unknown;Blue;1829;1140;0.623
5033;39;F;Doctorate;Married;Unknown;Blue;9843;2154;0.219
5034;58;F;Uneducated;Married;Unknown;Blue;4784;0;0
5035;30;F;Uneducated;Married;Unknown;Blue;4016;917;0.228
5036;52;F;High School;Married;Unknown;Blue;3456;2219;0.642
5037;33;F;Post-Graduate;Married;Unknown;Blue;4134;1130;0.273
5038;54;F;High School;Married;Unknown;Blue;5122;1642;0.321
5039;54;F;Graduate;Married;Unknown;Blue;13126;2086;0.159
5040;36;F;High School;Married;Unknown;Blue;8500;2517;0.296
5041;40;F;Graduate;Married;Unknown;Blue;20420;1657;0.081
5042;47;F;High School;Married;Unknown;Blue;13473;1335;0.099
5043;43;F;Doctorate;Married;Unknown;Blue;1947;0;0
5044;36;F;Graduate;Married;Unknown;Blue;8621;1251;0.145
5045;37;F;High School;Married;Unknown;Blue;11948;1281;0.107
5046;39;F;High School;Married;Unknown;Blue;9347;1988;0.213
5047;51;F;High School;Married;Unknown;Blue;9095;2517;0.277
5048;56;F;Graduate;Married;Unknown;Blue;5335;996;0.187
5049;56;F;Doctorate;Married;Unknown;Blue;11281;2118;0.188
5050;54;F;College;Married;Unknown;Blue;5839;2130;0.365
5051;64;F;Unknown;Married;Unknown;Blue;2508;1580;0.63
5052;52;F;Uneducated;Married;Unknown;Blue;4006;2517;0.628
5053;45;F;Uneducated;Married;Unknown;Blue;16317;0;0
5054;34;F;Doctorate;Married;Unknown;Blue;2318;2069;0.893
5055;50;F;Uneducated;Married;Unknown;Blue;23381;905;0.039
5056;65;F;Unknown;Married;Unknown;Blue;15965;2312;0.145
5057;62;M;Graduate;Married;Unknown;Blue;3198;2308;0.722
5058;56;F;Uneducated;Married;Unknown;Blue;8242;0;0
5059;50;F;Uneducated;Married;Unknown;Blue;5660;2401;0.424
5060;65;M;Uneducated;Married;Unknown;Blue;10144;1295;0.128
5061;28;M;Post-Graduate;Married;Unknown;Blue;2608;1630;0.625
