CLIENTNUM;Customer_Age;Gender;Education_Level;Marital_Status;Income_Category;Card_Category;Credit_Limit;Total_Revolving_Bal;Avg_Utilization_Ratio,;;;;;;;;;;
712971708;43;F;Unknown;Single;Less than $40K;Blue;3139;1089;0.347,;;;;;;;;;;
716471508;54;M;Unknown;Single;$120K +;Blue;19865;0;0,;;;;;;;;;;
782548758;42;F;High School;Divorced;Less than $40K;Blue;2069;1288;0.623,;;;;;;;;;;
720444408;35;F;College;Single;Less than $40K;Blue;2231;1791;0.803,;;;;;;;;;;
717389433;62;F;High School;Single;Unknown;Silver;33371;0;0,;;;;;;;;;;
714292533;48;F;College;Married;Less than $40K;Blue;2544;0;0,;;;;;;;;;;
709585758;41;M;High School;Single;$120K +;Blue;34516;0;0,;;;;;;;;;;
712096758;49;F;Graduate;Unknown;$40K - $60K;Blue;5370;653;0.122,;;;;;;;;;;
811463283;54;M;Graduate;Single;$80K - $120K;Blue;22437;1389;0.062,;;;;;;;;;;
789358908;53;F;College;Married;Less than $40K;Blue;3573;0;0,;;;;;;;;;;
718146258;51;M;Graduate;Divorced;$60K - $80K;Blue;1959;0;0,;;;;;;;;;;
710779083;59;F;Graduate;Married;Less than $40K;Blue;1661;0;0,;;;;;;;;;;
709166883;39;F;Uneducated;Single;Unknown;Blue;5363;0;0,;;;;;;;;;;
712554183;65;F;College;Single;$40K - $60K;Blue;3009;721;0.24,;;;;;;;;;;
721315233;47;M;High School;Single;$40K - $60K;Silver;18535;1192;0.064,;;;;;;;;;;
714766383;42;M;High School;Single;Less than $40K;Blue;2171;1415;0.652,;;;;;;;;;;
797491683;45;M;Unknown;Married;$80K - $120K;Silver;34516;1964;0.057,;;;;;;;;;;
714157908;57;F;Unknown;Married;Less than $40K;Blue;2376;1515;0.638,;;;;;;;;;;
714588408;51;F;Uneducated;Married;Less than $40K;Blue;2882;0;0,;;;;;;;;;;
719627133;50;F;Graduate;Single;Less than $40K;Blue;3277;2481;0.757,;;;;;;;;;;
714125883;47;M;Unknown;Married;$80K - $120K;Blue;2514;1845;0.734,;;;;;;;;;;
712865583;57;F;Graduate;Married;$40K - $60K;Blue;3301;2517;0.762,;;;;;;;;;;
779363283;48;M;Post-Graduate;Single;$60K - $80K;Blue;12391;784;0.063,;;;;;;;;;;
779224758;47;F;Doctorate;Single;Less than $40K;Blue;2168;1485;0.685,;;;;;;;;;;
718775808;42;F;Unknown;Married;Unknown;Blue;7762;1319;0.17,;;;;;;;;;;
710267583;45;F;Doctorate;Divorced;Unknown;Blue;12587;815;0.065,;;;;;;;;;;
711305208;52;M;Unknown;Married;$60K - $80K;Blue;14785;1088;0.074,;;;;;;;;;;
717531483;37;M;High School;Single;$60K - $80K;Blue;3433;964;0.281,;;;;;;;;;;
709170108;60;F;Unknown;Single;$40K - $60K;Blue;2425;0;0,;;;;;;;;;;
716056158;63;M;Graduate;Single;$60K - $80K;Blue;11619;0;0,;;;;;;;;;;
711326583;62;F;High School;Single;Less than $40K;Blue;3989;0;0,;;;;;;;;;;
715406658;47;F;Unknown;Single;Less than $40K;Blue;2173;596;0.274,;;;;;;;;;;
712814658;50;F;Graduate;Married;Less than $40K;Blue;2393;1499;0.626,;;;;;;;;;;
773228133;39;F;Graduate;Married;Less than $40K;Blue;1677;0;0,;;;;;;;;;;
710453283;40;F;Uneducated;Single;Less than $40K;Blue;2035;0;0,;;;;;;;;;;
795266208;39;M;College;Single;$120K +;Blue;8842;0;0,;;;;;;;;;;
779090883;42;F;Unknown;Unknown;Less than $40K;Blue;2483;1297;0.522,;;;;;;;;;;
712309758;65;M;Graduate;Single;$40K - $60K;Blue;13921;1201;0.086,;;;;;;;;;;
716625033;32;F;Graduate;Single;Less than $40K;Blue;2761;0;0,;;;;;;;;;;
790112133;47;F;Post-Graduate;Single;$40K - $60K;Blue;2623;1647;0.628,;;;;;;;;;;
797238108;49;F;Unknown;Divorced;Less than $40K;Blue;3232;824;0.255,;;;;;;;;;;
716782758;48;M;Graduate;Single;$60K - $80K;Blue;19075;0;0,;;;;;;;;;;
715588008;45;M;College;Married;$80K - $120K;Blue;31978;1659;0.052,;;;;;;;;;;
713977308;62;M;Graduate;Single;$120K +;Blue;34516;2061;0.06,;;;;;;;;;;
719059083;45;F;High School;Unknown;Less than $40K;Blue;6225;1596;0.256,;;;;;;;;;;
708797583;49;F;Unknown;Single;Unknown;Blue;2672;0;0,;;;;;;;;;;
708809283;41;F;Graduate;Divorced;$40K - $60K;Blue;10360;2517;0.243,;;;;;;;;;;
771529608;50;M;High School;Married;$120K +;Blue;10747;1027;0.096,;;;;;;;;;;
715776033;46;M;Uneducated;Single;$60K - $80K;Blue;3135;0;0,;;;;;;;;;;
778619358;42;F;Uneducated;Single;Less than $40K;Blue;1438.3;860;0.598,;;;;;;;;;;
715717608;41;F;Uneducated;Unknown;Less than $40K;Blue;3189;0;0,;;;;;;;;;;
789204933;65;M;Uneducated;Single;Less than $40K;Blue;8963;0;0,;;;;;;;;;;
711100608;55;M;Uneducated;Single;$60K - $80K;Blue;1723;0;0,;;;;;;;;;;
713591283;36;F;Uneducated;Married;Unknown;Blue;2161;1404;0.65,;;;;;;;;;;
719344608;46;F;Graduate;Single;Less than $40K;Blue;3901;1001;0.257,;;;;;;;;;;
787659483;58;F;Doctorate;Married;Less than $40K;Blue;1438.3;801;0.557,;;;;;;;;;;
822948708;42;F;Uneducated;Divorced;Less than $40K;Blue;3131;849;0.271,;;;;;;;;;;
710080383;38;F;Graduate;Single;$40K - $60K;Blue;2331;1709;0.733,;;;;;;;;;;
715596783;29;F;Uneducated;Married;Less than $40K;Blue;1895;1146;0.605,;;;;;;;;;;
798773208;46;F;Unknown;Divorced;Unknown;Blue;26496;1406;0.053,;;;;;;;;;;
768624258;55;F;Graduate;Single;Less than $40K;Blue;1583;234;0.148,;;;;;;;;;;
721412208;57;F;High School;Married;Less than $40K;Blue;1438.3;904;0.629,;;;;;;;;;;
708129933;45;F;Graduate;Single;Less than $40K;Blue;2072;1544;0.745,;;;;;;;;;;
719703483;47;F;Doctorate;Divorced;Less than $40K;Blue;2707;1367;0.505,;;;;;;;;;;
708290208;43;F;High School;Married;Less than $40K;Silver;13608;1190;0.087,;;;;;;;;;;
710431158;52;F;Unknown;Single;Unknown;Blue;10273;1657;0.161,;;;;;;;;;;
816528333;64;F;High School;Single;Less than $40K;Blue;2609;1115;0.427,;;;;;;;;;;
778760808;52;F;Graduate;Married;Less than $40K;Blue;8431;1862;0.221,;;;;;;;;;;
718025808;61;M;High School;Divorced;$60K - $80K;Blue;5852;1935;0.331,;;;;;;;;;;
815860008;40;F;Uneducated;Married;Less than $40K;Blue;3140;2183;0.695,;;;;;;;;;;
780126033;50;M;Unknown;Married;$40K - $60K;Blue;12914;1227;0.095,;;;;;;;;;;
720135333;45;F;Graduate;Single;Less than $40K;Blue;8694;961;0.111,;;;;;;;;;;
719174433;36;F;Unknown;Single;Less than $40K;Blue;1735;0;0,;;;;;;;;;;
821521983;51;F;High School;Single;Unknown;Blue;2286;1641;0.718,;;;;;;;;;;
716961933;43;F;Graduate;Married;Less than $40K;Blue;3589;1808;0.504,;;;;;;;;;;
712834533;51;F;Unknown;Single;Less than $40K;Blue;2673;1275;0.477,;;;;;;;;;;
710544033;47;M;Unknown;Married;$80K - $120K;Blue;9437;2024;0.214,;;;;;;;;;;
710622333;39;F;High School;Single;$40K - $60K;Blue;2751;2258;0.821,;;;;;;;;;;
714277758;40;M;High School;Single;$40K - $60K;Blue;11557;1050;0.091,;;;;;;;;;;
713166333;38;F;High School;Married;Unknown;Blue;14831;1302;0.088,;;;;;;;;;;
714346608;51;F;Graduate;Single;$40K - $60K;Blue;1495;0;0,;;;;;;;;;;
778284783;44;M;Unknown;Married;$60K - $80K;Blue;2791;1979;0.709,;;;;;;;;;;
714721608;38;M;Graduate;Single;$120K +;Blue;9703;941;0.097,;;;;;;;;;;
716453883;47;M;Unknown;Single;$120K +;Blue;3889;1839;0.473,;;;;;;;;;;
713876958;32;F;Unknown;Single;Unknown;Blue;14140;845;0.06,;;;;;;;;;;
794967408;53;M;Post-Graduate;Married;$80K - $120K;Blue;9106;975;0.107,;;;;;;;;;;
798481383;40;F;Uneducated;Married;Less than $40K;Blue;2694;0;0,;;;;;;;;;;
718697583;45;M;Graduate;Divorced;$60K - $80K;Blue;19629;0;0,;;;;;;;;;;
711799458;41;M;Graduate;Single;$40K - $60K;Blue;6507;1452;0.223,;;;;;;;;;;
823904133;53;F;College;Single;Unknown;Blue;10195;0;0,;;;;;;;;;;
718005108;44;F;College;Married;Less than $40K;Blue;2096;1711;0.816,;;;;;;;;;;
717877533;39;F;Graduate;Single;$40K - $60K;Blue;11314;0;0,;;;;;;;;;;
711883833;50;F;Uneducated;Single;Less than $40K;Blue;1837;665;0.362,;;;;;;;;;;
711646908;39;M;Unknown;Single;$60K - $80K;Blue;7821;2517;0.322,;;;;;;;;;;
718171308;44;F;Graduate;Married;Less than $40K;Blue;1984;0;0,;;;;;;;;;;
709627983;56;F;Post-Graduate;Single;Less than $40K;Blue;2535;1699;0.67,;;;;;;;;;;
716580933;63;M;Uneducated;Single;$40K - $60K;Blue;1970;1224;0.621,;;;;;;;;;;
713600958;50;M;Unknown;Married;$120K +;Blue;34516;2076;0.06,;;;;;;;;;;
772248408;40;F;Graduate;Single;Less than $40K;Blue;2694;1833;0.68,;;;;;;;;;;
720196158;48;M;Unknown;Single;$60K - $80K;Blue;4476;0;0,;;;;;;;;;;
770024733;53;F;Uneducated;Single;$40K - $60K;Blue;1699;0;0,;;;;;;;;;;
710912733;44;F;Uneducated;Married;Less than $40K;Blue;1953;1762;0.902,;;;;;;;;;;
712860858;56;F;Graduate;Unknown;Unknown;Blue;5264;0;0,;;;;;;;;;;
708702258;40;F;Uneducated;Single;Unknown;Blue;3698;478;0.129,;;;;;;;;;;
797169633;41;M;Graduate;Single;$120K +;Blue;34516;825;0.024,;;;;;;;;;;
709922508;40;F;Unknown;Married;Less than $40K;Blue;2712;0;0,;;;;;;;;;;
712802733;45;F;High School;Divorced;Less than $40K;Blue;5486;685;0.125,;;;;;;;;;;
716981358;40;F;Post-Graduate;Married;Less than $40K;Blue;2107;941;0.447,;;;;;;;;;;
758787333;52;M;Uneducated;Unknown;$120K +;Blue;18096;2404;0.133,;;;;;;;;;;
720519333;59;F;Unknown;Single;Unknown;Blue;2721;1885;0.693,;;;;;;;;;;
717387933;49;F;High School;Divorced;Less than $40K;Blue;2976;2257;0.758,;;;;;;;;;;
738195708;47;M;Graduate;Divorced;$80K - $120K;Blue;16741;1225;0.073,;;;;;;;;;;
708560733;42;F;Graduate;Divorced;Less than $40K;Blue;3714;2517;0.678,;;;;;;;;;;
717001908;41;F;Graduate;Married;Less than $40K;Blue;6936;0;0,;;;;;;;;;;
768972558;43;M;High School;Married;$120K +;Blue;11099;0;0,;;;;;;;;;;
716899233;40;F;Graduate;Single;Less than $40K;Gold;15987;1965;0.123,;;;;;;;;;;
715567608;45;F;High School;Unknown;Less than $40K;Blue;4406;1247;0.283,;;;;;;;;;;
713264583;43;M;High School;Married;$120K +;Silver;34516;1153;0.033,;;;;;;;;;;
716769783;48;F;Graduate;Married;Unknown;Blue;5104;736;0.144,;;;;;;;;;;
719564208;46;F;Uneducated;Single;$40K - $60K;Blue;7195;0;0,;;;;;;;;;;
716680983;41;F;Doctorate;Married;Less than $40K;Blue;1956;1053;0.538,;;;;;;;;;;
715719033;38;F;Post-Graduate;Married;Less than $40K;Blue;3317;2517;0.759,;;;;;;;;;;
713229633;45;F;Unknown;Married;$40K - $60K;Blue;2759;0;0,;;;;;;;;;;
788246958;44;F;Graduate;Married;Unknown;Blue;6038;0;0,;;;;;;;;;;
720419358;35;F;Uneducated;Single;Less than $40K;Blue;2942;2100;0.714,;;;;;;;;;;
772545858;49;F;Graduate;Married;Less than $40K;Blue;5095;0;0,;;;;;;;;;;
771431133;47;F;Graduate;Unknown;Less than $40K;Blue;1438.3;0;0,;;;;;;;;;;
717800358;48;M;High School;Single;$80K - $120K;Blue;10111;868;0.086,;;;;;;;;;;
798041508;50;F;Graduate;Single;Less than $40K;Blue;3201;2517;0.786,;;;;;;;;;;
710626758;44;M;Uneducated;Unknown;$60K - $80K;Blue;2761;0;0,;;;;;;;;;;
718982058;37;M;Graduate;Divorced;$40K - $60K;Blue;5987;1405;0.235,;;;;;;;;;;
791822733;47;F;High School;Single;Unknown;Blue;5630;748;0.133,;;;;;;;;;;
718762308;35;F;Graduate;Single;Unknown;Blue;6622;2126;0.321,;;;;;;;;;;
716841783;51;M;Graduate;Married;$120K +;Blue;18733;1292;0.069,;;;;;;;;;;
794524833;36;F;Graduate;Single;$40K - $60K;Blue;2265;1345;0.594,;;;;;;;;;;
721359183;33;F;Unknown;Married;$40K - $60K;Blue;2907;1537;0.529,;;;;;;;;;;
715014633;32;F;Uneducated;Married;Unknown;Blue;8791;0;0,;;;;;;;;;;
714372333;59;F;Doctorate;Married;Less than $40K;Blue;2302;0;0,;;;;;;;;;;
766946058;51;F;Unknown;Unknown;$40K - $60K;Blue;5489;1665;0.303,;;;;;;;;;;
708549033;50;F;High School;Married;Less than $40K;Blue;2055;1276;0.621,;;;;;;;;;;
708378108;39;F;Post-Graduate;Married;$40K - $60K;Blue;2147;771;0.359,;;;;;;;;;;
826168083;49;F;Unknown;Divorced;Less than $40K;Blue;1757;1307;0.744,;;;;;;;;;;
779320008;43;M;College;Married;$80K - $120K;Blue;2900;2517;0.868,;;;;;;;;;;
715312158;41;F;Graduate;Single;Less than $40K;Blue;2670;2079;0.779,;;;;;;;;;;
711688983;51;M;Unknown;Divorced;$80K - $120K;Blue;21382;1692;0.079,;;;;;;;;;;
714393708;54;F;College;Married;$40K - $60K;Blue;2254;533;0.236,;;;;;;;;;;
789477483;40;F;Unknown;Single;Unknown;Blue;4433;1488;0.336,;;;;;;;;;;
712481733;55;F;Graduate;Married;Less than $40K;Blue;1438.3;739;0.514,;;;;;;;;;;
713153733;49;F;Graduate;Unknown;Less than $40K;Blue;2520;1473;0.585,;;;;;;;;;;
780201633;41;F;Graduate;Single;$40K - $60K;Blue;5655;1154;0.204,;;;;;;;;;;
709285683;48;M;Unknown;Divorced;$60K - $80K;Blue;1438.3;0;0,;;;;;;;;;;
789823383;44;F;Unknown;Single;Less than $40K;Blue;2786;1635;0.587,;;;;;;;;;;
709980783;51;F;High School;Divorced;Less than $40K;Blue;3961;1729;0.437,;;;;;;;;;;
772054458;43;M;Unknown;Unknown;$60K - $80K;Blue;2476;1944;0.785,;;;;;;;;;;
788095158;52;M;Uneducated;Married;$80K - $120K;Blue;11606;0;0,;;;;;;;;;;
717045033;45;F;Unknown;Married;Unknown;Blue;8459;757;0.089,;;;;;;;;;;
710503308;48;F;Graduate;Single;Unknown;Blue;9554;2337;0.245,;;;;;;;;;;
757167633;50;M;Uneducated;Single;$60K - $80K;Blue;4388;642;0.146,;;;;;;;;;;
779739783;43;M;Graduate;Married;$60K - $80K;Blue;19826;1389;0.07,;;;;;;;;;;
758653833;34;F;Graduate;Married;$40K - $60K;Blue;2173;0;0,;;;;;;;;;;
771288258;48;F;Unknown;Unknown;$40K - $60K;Blue;2545;1894;0.744,;;;;;;;;;;
716855058;49;F;Graduate;Married;Less than $40K;Blue;1757;0;0,;;;;;;;;;;
708433683;54;M;Graduate;Married;$80K - $120K;Blue;3164;2201;0.696,;;;;;;;;;;
713175483;44;F;Graduate;Married;Less than $40K;Blue;6022;871;0.145,;;;;;;;;;;
709500183;46;F;College;Married;Less than $40K;Blue;1804;0;0,;;;;;;;;;;
789238683;53;M;Uneducated;Divorced;$120K +;Blue;22664;0;0,;;;;;;;;;;
710502258;39;M;Graduate;Single;$60K - $80K;Blue;2527;2204;0.872,;;;;;;;;;;
715445058;49;F;Doctorate;Married;Less than $40K;Blue;3547;2517;0.71,;;;;;;;;;;
719464758;52;F;College;Single;Less than $40K;Blue;1438.3;604;0.42,;;;;;;;;;;
708442158;51;F;College;Married;Unknown;Blue;6182;1516;0.245,;;;;;;;;;;
718524783;40;M;High School;Unknown;$80K - $120K;Blue;29715;0;0,;;;;;;;;;;
717093858;49;F;College;Married;Less than $40K;Blue;2154;1490;0.692,;;;;;;;;;;
711654558;46;M;Graduate;Unknown;$60K - $80K;Blue;2179;1632;0.749,;;;;;;;;;;
718924983;59;M;Uneducated;Single;$60K - $80K;Blue;4906;1302;0.265,;;;;;;;;;;
717463608;38;F;Unknown;Married;$40K - $60K;Blue;2346;1407;0.6,;;;;;;;;;;
715779333;45;F;Graduate;Single;Less than $40K;Blue;4753;0;0,;;;;;;;;;;
708117933;44;F;Graduate;Divorced;Less than $40K;Blue;1880;0;0,;;;;;;;;;;
789563658;64;M;College;Single;Less than $40K;Silver;12155;0;0,;;;;;;;;;;
709239483;49;F;Graduate;Married;$40K - $60K;Blue;2721;1527;0.561,;;;;;;;;;;
766456683;51;F;Graduate;Married;Less than $40K;Blue;6160;2258;0.367,;;;;;;;;;;
779703258;41;F;Graduate;Single;Less than $40K;Blue;2069;1393;0.673,;;;;;;;;;;
709719333;41;M;High School;Single;$80K - $120K;Blue;28422;1258;0.044,;;;;;;;;;;
717016833;39;M;Uneducated;Married;$80K - $120K;Blue;1438.3;0;0,;;;;;;;;;;
711017433;41;M;Graduate;Divorced;Less than $40K;Blue;1438.3;0;0,;;;;;;;;;;
712777233;65;M;Graduate;Single;Unknown;Blue;1671;0;0,;;;;;;;;;;
712706058;44;F;Graduate;Single;Less than $40K;Blue;1491;0;0,;;;;;;;;;;
720905133;43;M;Graduate;Unknown;$80K - $120K;Blue;11422;1095;0.096,;;;;;;;;;;
712947333;54;F;Unknown;Married;Less than $40K;Blue;5139;0;0,;;;;;;;;;;
806995683;61;M;Doctorate;Single;$60K - $80K;Blue;4783;2517;0.526,;;;;;;;;;;
720575058;47;M;Unknown;Single;$60K - $80K;Blue;2589;1693;0.654,;;;;;;;;;;
770828358;38;M;Graduate;Unknown;$80K - $120K;Blue;8138;0;0,;;;;;;;;;;
721361433;51;F;Graduate;Married;Unknown;Blue;4502;1785;0.396,;;;;;;;;;;
770268933;44;M;Unknown;Married;$60K - $80K;Silver;33521;928;0.028,;;;;;;;;;;
789209283;48;F;High School;Single;Less than $40K;Blue;4361;806;0.185,;;;;;;;;;;
716204883;53;M;College;Unknown;$60K - $80K;Blue;7026;1728;0.246,;;;;;;;;;;
715506258;50;M;High School;Married;$80K - $120K;Blue;16388;2001;0.122,;;;;;;;;;;
711871758;30;F;Graduate;Married;Less than $40K;Blue;2905;2517;0.866,;;;;;;;;;;
772655733;41;M;Uneducated;Single;$80K - $120K;Blue;2404;1887;0.785,;;;;;;;;;;
719519058;55;F;High School;Married;Less than $40K;Blue;1477;0;0,;;;;;;;;;;
716873733;43;F;Post-Graduate;Divorced;Less than $40K;Blue;3556;2517;0.708,;;;;;;;;;;
780383358;48;M;Graduate;Married;$60K - $80K;Blue;5649;748;0.132,;;;;;;;;;;
718522308;41;F;Post-Graduate;Unknown;$40K - $60K;Blue;14345;960;0.067,;;;;;;;;;;
716308683;47;F;High School;Married;Less than $40K;Blue;6524;1993;0.305,;;;;;;;;;;
719056833;55;F;Unknown;Married;Less than $40K;Blue;2281;920;0.403,;;;;;;;;;;
712303908;47;F;College;Married;Less than $40K;Blue;2633;1924;0.731,;;;;;;;;;;
715572783;51;M;Graduate;Married;$80K - $120K;Blue;7693;0;0,;;;;;;;;;;
713641233;44;F;High School;Single;Unknown;Blue;10262;1888;0.184,;;;;;;;;;;
712854633;49;F;Unknown;Single;Unknown;Blue;11320;0;0,;;;;;;;;;;
779340183;53;F;College;Single;Less than $40K;Blue;2482;916;0.369,;;;;;;;;;;
771952683;47;F;High School;Married;Less than $40K;Blue;3035;0;0,;;;;;;;;;;
716639058;51;M;Graduate;Single;$120K +;Blue;26308;0;0,;;;;;;;;;;
779027733;53;F;Unknown;Single;Less than $40K;Blue;6721;1115;0.166,;;;;;;;;;;
713368833;49;M;College;Single;$60K - $80K;Blue;6205;2233;0.36,;;;;;;;;;;
713926308;35;F;Uneducated;Single;Less than $40K;Blue;2624;1458;0.556,;;;;;;;;;;
720206658;40;F;Graduate;Married;Less than $40K;Blue;1479;458;0.31,;;;;;;;;;;
708720558;44;M;College;Married;$60K - $80K;Blue;4489;0;0,;;;;;;;;;;
713857758;53;F;Graduate;Married;Unknown;Blue;5842;198;0.034,;;;;;;;;;;
711255858;42;F;Unknown;Married;Less than $40K;Blue;8777;1668;0.19,;;;;;;;;;;
798717783;51;F;Unknown;Single;Less than $40K;Blue;3250;0;0,;;;;;;;;;;
710674533;46;M;Uneducated;Married;$60K - $80K;Blue;15060;0;0,;;;;;;;;;;
718642458;40;M;High School;Unknown;$80K - $120K;Blue;2126;1321;0.621,;;;;;;;;;;
709788783;47;M;Unknown;Divorced;$40K - $60K;Blue;4907;773;0.158,;;;;;;;;;;
752199183;51;F;Uneducated;Married;Unknown;Blue;3553;0;0,;;;;;;;;;;
789707433;41;F;High School;Single;Unknown;Blue;2515;1313;0.522,;;;;;;;;;;
717448383;41;M;Unknown;Single;$80K - $120K;Blue;4428;0;0,;;;;;;;;;;
779468808;43;M;High School;Married;$40K - $60K;Blue;1616;0;0,;;;;;;;;;;
790000608;64;F;Graduate;Single;Less than $40K;Blue;6723;968;0.144,;;;;;;;;;;
770917608;42;F;Uneducated;Married;Less than $40K;Blue;2756;1911;0.693,;;;;;;;;;;
716307558;50;F;High School;Married;Less than $40K;Blue;2897;1506;0.52,;;;;;;;;;;
719048133;52;F;Uneducated;Married;Less than $40K;Blue;5456;0;0,;;;;;;;;;;
771488583;46;F;Graduate;Single;$40K - $60K;Blue;3569;0;0,;;;;;;;;;;
717202908;39;M;College;Married;$80K - $120K;Blue;34198;1804;0.053,;;;;;;;;;;
720696558;44;M;Graduate;Single;$80K - $120K;Blue;34516;1311;0.038,;;;;;;;;;;
788989083;57;F;College;Single;$40K - $60K;Blue;2817;1864;0.662,;;;;;;;;;;
720398958;53;F;Uneducated;Single;Less than $40K;Blue;2126;1257;0.591,;;;;;;;;;;
716530533;43;F;Uneducated;Single;Less than $40K;Blue;2573;1640;0.637,;;;;;;;;;;
714499908;45;F;Unknown;Married;$40K - $60K;Blue;2016;1303;0.646,;;;;;;;;;;
708879483;48;F;College;Divorced;Less than $40K;Blue;4006;1646;0.411,;;;;;;;;;;
716044383;41;F;High School;Unknown;Unknown;Blue;5869;0;0,;;;;;;;;;;
781320783;47;M;Graduate;Divorced;$80K - $120K;Blue;4586;0;0,;;;;;;;;;;
711657783;50;F;College;Single;Less than $40K;Blue;1438.3;0;0,;;;;;;;;;;
715423233;46;M;Unknown;Married;$60K - $80K;Blue;1790;796;0.445,;;;;;;;;;;
719264058;51;F;Graduate;Married;Unknown;Blue;5862;2306;0.393,;;;;;;;;;;
711120333;43;M;Unknown;Married;$60K - $80K;Blue;7411;1341;0.181,;;;;;;;;;;
714100008;47;F;College;Married;Less than $40K;Blue;5667;2517;0.444,;;;;;;;;;;
798030933;47;M;College;Single;$60K - $80K;Blue;15594;0;0,;;;;;;;;;;
708223383;47;F;High School;Married;Unknown;Blue;11410;979;0.086,;;;;;;;;;;
708705783;47;M;Doctorate;Married;$60K - $80K;Blue;1584;1214;0.766,;;;;;;;;;;
778949133;44;M;Uneducated;Married;$80K - $120K;Blue;13298;1694;0.127,;;;;;;;;;;
709017258;51;F;Unknown;Married;Less than $40K;Blue;2114;0;0,;;;;;;;;;;
709161108;44;M;Unknown;Single;$60K - $80K;Blue;2540;0;0,;;;;;;;;;;
716842908;41;F;Uneducated;Single;Less than $40K;Blue;1762;1051;0.596,;;;;;;;;;;
787513533;47;F;Uneducated;Married;Less than $40K;Blue;2245;1503;0.669,;;;;;;;;;;
717949983;47;M;Uneducated;Married;$40K - $60K;Blue;8168;2137;0.262,;;;;;;;;;;
714089658;41;M;Graduate;Single;$60K - $80K;Blue;2238;0;0,;;;;;;;;;;
718863258;54;F;Doctorate;Married;Less than $40K;Blue;3881;2517;0.649,;;;;;;;;;;
717549408;44;M;Graduate;Married;$80K - $120K;Blue;20485;0;0,;;;;;;;;;;
807600633;44;F;Doctorate;Divorced;Unknown;Blue;9856;671;0.068,;;;;;;;;;;
770293758;44;M;High School;Single;Less than $40K;Blue;2111;1047;0.496,;;;;;;;;;;
765584208;43;F;Unknown;Divorced;Less than $40K;Blue;2905;2079;0.716,;;;;;;;;;;
811989858;49;M;Uneducated;Unknown;$60K - $80K;Silver;32244;0;0,;;;;;;;;;;
721276383;47;F;Post-Graduate;Divorced;$40K - $60K;Blue;5624;1216;0.216,;;;;;;;;;;
708585933;44;F;High School;Single;Less than $40K;Blue;1656;1429;0.863,;;;;;;;;;;
713283933;42;M;Uneducated;Married;$40K - $60K;Blue;3032;0;0,;;;;;;;;;;
714915633;42;M;High School;Single;$60K - $80K;Blue;15699;0;0,;;;;;;;;;;
709236633;40;F;Uneducated;Divorced;$40K - $60K;Blue;6608;2270;0.344,;;;;;;;;;;
827948133;47;F;Graduate;Single;Less than $40K;Blue;5062;1423;0.281,;;;;;;;;;;
718946358;44;M;Uneducated;Single;$40K - $60K;Blue;1547;0;0,;;;;;;;;;;
714400308;60;F;Uneducated;Single;Less than $40K;Silver;11060;1647;0.149,;;;;;;;;;;
789670533;41;F;High School;Married;$40K - $60K;Blue;1438.3;0;0,;;;;;;;;;;
770942283;46;F;Unknown;Single;Less than $40K;Blue;3670;0;0,;;;;;;;;;;
827074758;42;F;Uneducated;Single;Less than $40K;Blue;1538;868;0.564,;;;;;;;;;;
818326083;54;F;High School;Married;$40K - $60K;Blue;1438.3;886;0.616,;;;;;;;;;;
712292133;45;F;College;Married;Less than $40K;Blue;2330;2294;0.985,;;;;;;;;;;
709449333;49;M;High School;Single;$60K - $80K;Blue;3170;1428;0.45,;;;;;;;;;;
788840283;42;F;Post-Graduate;Divorced;Less than $40K;Blue;2120;1527;0.72,;;;;;;;;;;
716013858;53;M;Graduate;Single;$80K - $120K;Blue;20231;1434;0.071,;;;;;;;;;;
712229283;48;F;Doctorate;Unknown;Unknown;Blue;1438.3;0;0,;;;;;;;;;;
751422258;45;F;Graduate;Married;Less than $40K;Blue;5583;0;0,;;;;;;;;;;
715691808;41;F;Uneducated;Divorced;Less than $40K;Blue;7764;621;0.08,;;;;;;;;;;
794273283;51;M;Uneducated;Single;$80K - $120K;Blue;25670;0;0,;;;;;;;;;;
788838033;45;M;College;Single;$60K - $80K;Blue;3841;0;0,;;;;;;;;;;
712778658;52;F;Graduate;Married;Less than $40K;Blue;2001;909;0.454,;;;;;;;;;;
789580908;44;F;High School;Single;Less than $40K;Blue;8512;1471;0.173,;;;;;;;;;;
778965183;47;F;Uneducated;Divorced;$40K - $60K;Blue;5869;2517;0.429,;;;;;;;;;;
714462558;44;F;Unknown;Married;Unknown;Blue;5791;0;0,;;;;;;;;;;
789013833;50;M;High School;Married;$120K +;Silver;34516;399;0.012,;;;;;;;;;;
800869758;49;M;Unknown;Married;$80K - $120K;Blue;2191;1414;0.645,;;;;;;;;;;
807426033;37;M;Unknown;Single;$60K - $80K;Blue;2865;1176;0.41,;;;;;;;;;;
720091083;43;M;Graduate;Married;$120K +;Blue;6467;1887;0.292,;;;;;;;;;;
711918033;37;F;Unknown;Married;Less than $40K;Blue;1468;1074;0.732,;;;;;;;;;;
709679658;58;F;Graduate;Single;$40K - $60K;Blue;5386;0;0,;;;;;;;;;;
779296908;46;F;Graduate;Single;Less than $40K;Blue;1438.3;576;0.4,;;;;;;;;;;
720682308;59;F;Uneducated;Single;Unknown;Blue;5402;892;0.165,;;;;;;;;;;
714084483;49;F;Uneducated;Single;Unknown;Blue;3855;211;0.055,;;;;;;;;;;
